speaker,script,position1,function1,position2,function2,match,agreement
*ARIA:,,,,,,,
*DANA:,What,,,,,,
,you had strawberry daiquiris,,,,,,
*ARIA:,Yeah,,,,,,
,with like cream on the top,,,,,,
*NANC:,Mhm,,,,,,
*DANA:,,,,,,,
*NANC:,They were so good,,,,,,
*KELL:,Yum,,,,,,
*DANA:,,,,,,,
*ARIA:,They were so good,,,,,,
*ARIA:,Can't you just,,,,,,
*NANC:,They weren't like too strong,,,,,,
*ARIA:,Unh unh,,,,,,
*NANC:,you could just barely taste the rum,,,,,,
*ARIA:,But it was strong enough so you could like,TI,T1,TI,T1,MATCH,
*NANC:,You knew they weren't like virgin laugh,,,,,,
*ARIA:,You knew they were,,,,,,
*ARIA:,Like f we had like five,,,,,,
*ARIA:,My dad was sucking em down,,,,,,
*ARIA:,Wasn't he,,,,,,
*ARIA:,Mm,,,,,,
*DANA:,How many did you have,,,,,,
*ARIA:,We only had one,,,,,,
,each,,,,,,
*DANA:,Oh,,,,,,
*DANA:,,,,,,,
,Five,,,,,,
*NANC:,I know,,,,,,
,I had like two sips on mine,,,,,,
,he had like finished his,,,,,,
*ARIA:,My dad was like,,,,,,
,,,,,,,
*DANA:,,,,,,,
*ARIA:,,,,,,,
,He is l,,,,,,
*DANA:,So you don't have to drive em to the airport,,,,,,
*ARIA:,No,,,,,,
,thank God,,,,,,
*ARIA:,I didn't want to be like,,,,,,
,l,,,,,,
*ARIA:,But I was like,UI,T1,UI,T1,MATCH,
,l Come on,,,,,,
*ARIA:,You can do it,,,,,,
*DANA:,l,,,,,,
*DANA:,Um,,,,,,
,oh we were thinking,,,,,,
,everybody could have a shelf,,,,,,
,in there for their food,,,,,,
*ARIA:,Mm,,,,,,
*DANA:,So we would have to switch around,,,,,,
,cause all your stuff is like spread out,,,,,,
*ARIA:,Right,,,,,,
*DANA:,But you also have a lotta stuff,TI,T4,TI,T4,MATCH,
*ARIA:,That's fine,,,,,,
*DANA:,Anyway,,,,,,
*DANA:,Doesn't matter,,,,,,
*DANA:,Cause then,,,,,,
,or else Kelly put some of her stuff down there,,,,,,
*KELL:,Cause then,,,,,,
,maybe like,,,,,,
,two people could share that,,,,,,
,and two people could take the shelves in there or something,,,,,,
*KELL:,Like,,,,,,
,cause that's a big cabinet,,,,,,
*KELL:,Or l,,,,,,
*DANA:,It's empty,,,,,,
*ARIA:,Yeah,,,,,,
*KELL:,,,,,,,
*ARIA:,it's totally empty,,,,,,
*KELL:,It's totally empty,,,,,,
,there's like pans on that shelf there,,,,,,
,but that's okay,UI,T4,UI,T4,MATCH,
,the whole bottom's empty yeah,,,,,,
*KELL:,I don't know,,,,,,
,what,,,,,,
*KELL:,whatever,,,,,,
*KELL:,Mm,,,,,,
*ARIA:,Cause last year,,,,,,
,we said,,,,,,
,oh,,,,,,
,well we'll all share food,,,,,,
*DANA:,Unhunh,,,,,,
*KELL:,Mm,,,,,,
*ARIA:,And then,,,,,,
,like,,,,,,
,with Moll,,,,,,
,who you do not wanna be sharing food with,,,,,,
*DANA:,Unhunh,,,,,,
*ARIA:,Then we each had our own cupboard,,,,,,
*X:,,,,,,,
*ARIA:,and that worked out pretty we ll,,,,,,
*NANC:,Yeah,,,,,,
*ARIA:,But you shared certain things,TI,T1,TI,T1,MATCH,
*DANA:,Yeah,,,,,,
*NANC:,Yeah,,,,,,
*ARIA:,You know what I mean,,,,,,
*NANC:,Yeah,,,,,,
*DANA:,Like like,,,,,,
*ARIA:,like you share,,,,,,
*KELL:,The mayonnaise,,,,,,
*DANA:,Like butter,,,,,,
*KELL:,and the must ard,,,,,,
*NANC:,Right,,,,,,
*DANA:,and mayonnaise,,,,,,
*KELL:,and that stuff that goes in the fridge,,,,,,
*DANA:,and all that stuff,,,,,,
*KELL:,and s,,,,,,
*ARIA:,Unhunh,,,,,,
*DANA:,that doesn't go away,,,,,,
*KELL:,And jam,,,,,,
*DANA:,for a long time you know,,,,,,
*ARIA:,Yeah,,,,,,
*KELL:,Right,,,,,,
*DANA:,,,,,,,
*ARIA:,Right,,,,,,
*KELL:,I mean that's different,,,,,,
*DANA:,But like little things like,TI,T4,TI,T4,MATCH,
*ARIA:,Or like drinks,,,,,,
*ARIA:,Like when we even mixed iced tea or something,,,,,,
*DANA:,Yeah,,,,,,
*DANA:,Yeah,,,,,,
*ARIA:,they just l,,,,,,
*ARIA:,We can do that,,,,,,
*DANA:,Like there's,,,,,,
,gra I bought cranberry juice so,,,,,,
*ARIA:,Mm,,,,,,
*DANA:,free for all man,,,,,,
*NANC:,Mhm,,,,,,
*ARIA:,And like I don't like i,,,,,,
*ARIA:,soup or something,,,,,,
*NANC:,That's a good idea,,,,,,
*ARIA:,if someone's just like,,,,,,
*NANC:,and I don't remember like,,,,,,
*ARIA:,wants soup,,,,,,
*NANC:,how many,,,,,,
,like,,,,,,
,what I bought,,,,,,
*NANC:,So,,,,,,
,we should probably should split it up,,,,,,
*NANC:,Not that I care if you,,,,,,
*KELL:,No,,,,,,
,I don't care,,,,,,
*NANC:,Eat a can of Spaghetti O's,,,,,,
*KELL:,right,,,,,,
*NANC:,But like,TI,I2,TI,I2,MATCH,
*ARIA:,Right,,,,,,
*ARIA:,Exactly,,,,,,
*KELL:,But like,TI,T4,TI,??,UNMATCH,T3
,every can of Spaghetti O's,,,,,,
*NANC:,I know,,,,,,
,I hear noises too,,,,,,
*KELL:,Yeah,,,,,,
,isn't that strange,,,,,,
*NANC:,l,,,,,,
,,,,,MATCH,19,
,,,,,UNMATCH,4,
