speaker,script,position1,function1,position2,function2,match,agreement
*FRED:,What what you gotta do to,,,,,,
*RICH:,Should I call right now,,,,,,
*FRED:,Sure,,,,,,
,why not,,,,,,
*RICH:,Could I call right here while,,,,,,
*FRED:,Uh,,,,,,
*RICH:,And you could hear me,,,,,,
,uh,,,,,,
,have the conversation on the phone,,,,,,
*FRED:,Yeah,,,,,,
*RICH:,Talking about my car,,,,,,
,because I have to get the car,,,,,,
,I don't what it's gonna cost,,,,,,
,but it had problems uh,UI,T4,UI,T1,UNMATCH,T4
,with the fuel injection system,,,,,,
*FRED:,Unhunh,,,,,,
*RICH:,So I have to have that fixed,,,,,,
,in order for me to get,,,,,,
,uh,,,,,,
,right now,,,,,,
,Jeanie's lending me the Samurai,,,,,,
*FRED:,Oh she's,,,,,,
*RICH:,Yeah,,,,,,
*RICH:,She's being real cool,,,,,,
*RICH:,And I've had it for three days and uh,,,,,,
,that was very nice of her,,,,,,
,I appreciated her doing that for me,,,,,,
*FRED:,She's taking the Samurai,,,,,,
*RICH:,She's taking her BMW,,,,,,
,every day to work,,,,,,
*FRED:,But,TI,T3,TI,T4,UNMATCH,T4
,she's taking the Samurai,,,,,,
*FRED:,F from you,,,,,,
*RICH:,Yeah,,,,,,
*FRED:,B because uh,,,,,,
*RICH:,I owed her money,,,,,,
,because she had an investment in the Porsche with me,,,,,,
*FRED:,Oh I see,,,,,,
*FRED:,So,,,,,,
,yeah,,,,,,
*FRED:,She gets the Samurai,,,,,,
*FRED:,And you get the Porsche,,,,,,
*RICH:,Yeah,,,,,,
*RICH:,And uh,,,,,,
*FRED:,But your dad,TI,T4,TI,I1,UNMATCH,T4
*FRED:,Man,,,,,,
,he's not gonna like that,,,,,,
,too much I don't think,,,,,,
*RICH:,Why,,,,,,
*FRED:,Cause wasn't he the garante,,,,,,
*RICH:,No,,,,,,
,he was the,,,,,,
,uh he had the insurance under his name,,,,,,
*FRED:,Just the insurance,,,,,,
*RICH:,That's it,,,,,,
*RICH:,So the car,,,,,,
*RICH:,The car's uh,,,,,,
,you know,,,,,,
,I'm paying the car and everything and,,,,,,
*FRED:,Unhunh,,,,,,
*FRED:,But,UI,T4,TI,I2,UNMATCH,I2
*RICH:,I'm letting her,,,,,,
*FRED:,she doesn't wanna move the BMW,,,,,,
*FRED:,Right,,,,,,
*FRED:,She wants to keep it there,,,,,,
*RICH:,No way,,,,,,
,that car's paid off,,,,,,
,it's in excellent condition,,,,,,
,and uh,,,,,,
*FRED:,It's a gem,,,,,,
*RICH:,,,,,,,
,Yeah,,,,,,
,so she's gonna hang on to it,,,,,,
,but she's being real nice,UI,T1,UI,T1,MATCH,T1
*RICH:,See that's why I know we're still good friends,,,,,,
,because if she had any hard feelings for me,,,,,,
*FRED:,Yeah,,,,,,
*RICH:,she'd say no,,,,,,
*RICH:,That's my car,,,,,,
,you know,,,,,,
*FRED:,uh uh uh You gotta see how you do,,,,,,
*RICH:,Exactly,,,,,,
*RICH:,Do your own thing,,,,,,
*RICH:,Right,,,,,,
*FRED:,Yeah,,,,,,
*FRED:,Hunh,,,,,,
*RICH:,But she's being real nice,TI,T4,TI,T4,MATCH,T4
*RICH:,That's why uh,,,,,,
*FRED:,Hey you still got tickets,,,,,,
,for Celia Cruz,,,,,,
*FRED:,And Tito Puente,,,,,,
*RICH:,Yeah,,,,,,
,Yeah,,,,,,
*FRED:,You gonna go,,,,,,
*RICH:,I think so,,,,,,
*FRED:,Yeah,,,,,,
*FRED:,Alright,,,,,,
*FRED:,That's gonna be a good show man,,,,,,
,I tell you,,,,,,
*RICH:,Definetely,,,,,,
*FRED:,Celia Cruz put s on a good show,,,,,,
*RICH:,Oh,,,,,,
,I sold,,,,,,
*RICH:,Yes,,,,,,
,is uh Kenny in,,,,,,
*RICH:,Or is this Roger,,,,,,
*RICH:,Okay uh,,,,,,
,Roger,,,,,,
,this is Richard Torres,,,,,,
,with the seventy seven nine eleven,,,,,,
,the silver one,,,,,,
*RICH:,With the cold start problem,,,,,,
*RICH:,Do you know uh,,,,,,
,if it's been worked on or anything,,,,,,
*RICH:,Unhunh,,,,,,
*RICH:,A,,,,,,
*RICH:,Exhaust leak,,,,,,
*RICH:,Right,,,,,,
*RICH:,Okay,,,,,,
*RICH:,Um,,,,,,
,w uh,,,,,,
*RICH:,Now this warmup regulator,,,,,,
,is that uh,,,,,,
,uh different than a cold start valve,,,,,,
*RICH:,Oh,,,,,,
*RICH:,Yeah,,,,,,
*RICH:,Okay,,,,,,
,cause I did have one put in,,,,,,
,I think uh,,,,,,
,about three months ago or something,,,,,,
*RICH:,I think you guys put it in,,,,,,
*RICH:,I had the same problem,,,,,,
*RICH:,And,,,,,,
,it was like two hundred bucks or something,,,,,,
*RICH:,I is that the same problem now,,,,,,
*RICH:,Oh okay,,,,,,
*RICH:,Oh okay s,,,,,,
*RICH:,Okay so,,,,,,
,should I just call back in a little bit maybe,,,,,,
*RICH:,Okay,,,,,,
,okay,,,,,,
,so I'll just call back in about ten or fifteen,,,,,,
*RICH:,Maybe he'll be there,,,,,,
*RICH:,Okay thanks Roger,,,,,,
*RICH:,Bye,,,,,,
*FRED:,So,,,,,,
,cold start regulator,,,,,,
,is that it,,,,,,
*RICH:,Oh man,,,,,,
,I just had one put in,,,,,,
*RICH:,Two hundred bucks for that,,,,,,
*FRED:,Oh,,,,,,
*FRED:,Fuck,,,,,,
*FRED:,,,,,,,
*RICH:,,,,,,,
*FRED:,That's an expensive car,,,,,,
,and then you gotta get the tags on it,,,,,,
*FRED:,Right,,,,,,
*RICH:,I got everything,,,,,,
*FRED:,You got everything,,,,,,
*RICH:,I got everything taken care of,,,,,,
*RICH:,I got insurance on it too,,,,,,
*FRED:,How much in,,,,,,
*RICH:,Under my name,,,,,,
*RICH:,Eleven hundred a year,,,,,,
*FRED:,Eleven hundred,,,,,,
*RICH:,Three hundred dollars down,,,,,,
*FRED:,That's cheap man cause,,,,,,
*RICH:,I just got li ability,,,,,,
*FRED:,Tri,,,,,,
*FRED:,Triple A wanted to give me,,,,,,
,you know,,,,,,
,insurance,,,,,,
,uh eleven hundred too man,,,,,,
*RICH:,Yeah,,,,,,
*FRED:,uh On the fucking,,,,,,
*RICH:,For a regu,,,,,,
*RICH:,for a Dodge,,,,,,
*FRED:,on,,,,,,
*FRED:,uh On a,,,,,,
*FRED:,on,,,,,,
,Aries man,,,,,,
*RICH:,But you were gonna get full coverage,TI,T3,TI,I1,UNMATCH,T3
*RICH:,You know,,,,,,
*FRED:,Uh,,,,,,
,I don't remember,,,,,,
*RICH:,I just got liability,,,,,,
*FRED:,Just liability,,,,,,
*RICH:,Which is good enough,,,,,,
*RICH:,At least it's insured,,,,,,
*FRED:,Yeah,,,,,,
*RICH:,if anything happens to anybody else,,,,,,
*FRED:,For sure,,,,,,
*RICH:,But uh,TI,I2,TI,I2,MATCH,I2
,no I took care of the th registration,,,,,,
,I registered under my name and everything,,,,,,
,and uh,,,,,,
,got my tags for eighty eight,,,,,,
*FRED:,Yeah,,,,,,
*RICH:,And,,,,,,
,got custom plates on it,,,,,,
*FRED:,How much did the tags cost you,,,,,,
*FRED:,Mu,,,,,,
*RICH:,Fifty one bucks,,,,,,
*FRED:,Cheaper than mine,,,,,,
*FRED:,Mine cost me sixty bucks,,,,,,
*RICH:,And I didn't have to pay any sales tax,,,,,,
*RICH:,When I registered the car,,,,,,
*FRED:,Yeah,,,,,,
*FRED:,How come,,,,,,
*FRED:,Oh you did it,,,,,,
,like you said you were gonna do,,,,,,
*RICH:,Jeanie gave it to me as a gift,,,,,,
*FRED:,Alright homes,,,,,,
*FRED:,,,,,,,
*RICH:,She,,,,,,
*RICH:,she backed me up,,,,,,
*RICH:,She's being cool,,,,,,
*FRED:,Yeah,,,,,,
*RICH:,She put,,,,,,
,that I gave this car to Richard Torres for a gift,,,,,,
*RICH:,So I didn't have to pay any sales tax,,,,,,
*FRED:,Tax,,,,,,
*RICH:,Otherwise I would've d got stuck,,,,,,
,three hundred dollars just in sales tax alone,,,,,,
*RICH:,And uh,,,,,,
,I got custom plates on it,,,,,,
*FRED:,What,,,,,,
*FRED:,What does it say,,,,,,
*RICH:,Hustlin,,,,,,
*FRED:,Hustlin,,,,,,
*FRED:,,,,,,,
,Nobody else had that,,,,,,
*RICH:,Thirty six bucks a year,,,,,,
*FRED:,,,,,,,
,,,,,,,
*RICH:,But that's a good one,TI,T4,TI,T1,UNMATCH,T1
*FRED:,,,,,,,
*RICH:,for that 's what I'm doing now,,,,,,
*RICH:,That's my life,,,,,,
*FRED:,Yeah,,,,,,
,really,,,,,,
*RICH:,I gotta hustle to make money,,,,,,
*RICH:,If I don't hustle,,,,,,
,I'm not gonna make money,,,,,,
*FRED:,Yeah,,,,,,
*RICH:,But everything's,TI,T4,TI,T4,MATCH,T4
,Everything's hap,,,,,,
*RICH:,uh You know,,,,,,
,fell into place pretty good,,,,,,
*RICH:,I mean,,,,,,
,things happen for a reason,,,,,,
*RICH:,N this,,,,,,
*RICH:,The situation that I'm in happened for a reason,,,,,,
,I changed my career,,,,,,
,I took care of everything I had to take care of with the car,,,,,,
,And uh,,,,,,
,now I'm gonna,,,,,,
,j save my money and,,,,,,
,try to get my own pad,,,,,,
*RICH:,Condominium or whatever the case may be,,,,,,
*FRED:,,,,,,,
*RICH:,I'm gonna be saving a lotta money working here,,,,,,
,so if I'm making decent money,,,,,,
,I'll be able to uh,,,,,,
,,,,,,,
*FRED:,To,,,,,,
*RICH:,get something on my own,,,,,,
*FRED:,Yeah,,,,,,
*RICH:,With the help of my parents of course,,,,,,
,because,,,,,,
*FRED:,When you say it happens for a reason,,,,,,
,it's like,,,,,,
,it happened,,,,,,
,to get you off,,,,,,
*RICH:,Off my ass,,,,,,
*FRED:,Off your,,,,,,
*RICH:,Get me out of the factory,,,,,,
,get me into a career that I can make good money,,,,,,
,and uh,,,,,,
,to realize that uh,,,,,,
,I had a good woman,,,,,,
,and I shouldn't,,,,,,
,I shouldn't wanna have anybody else,,,,,,
*RICH:,She spent twelve years of her life with me and uh,,,,,,
,she's always been positive thinker,,,,,,
,and uh,,,,,,
,always been good,,,,,,
*FRED:,Yeah,,,,,,
*RICH:,understanding,,,,,,
,and uh,,,,,,
*FRED:,Sure,,,,,,
,it'd be different if she were a bitch and always nagging,,,,,,
*RICH:,Yeah,,,,,,
*FRED:,you know and then,,,,,,
*RICH:,exactly,,,,,,
*FRED:,getting on your ca se,,,,,,
*RICH:,Or didn't like,,,,,,
*FRED:,and making your life impossible,,,,,,
*RICH:,uh didn't enjoy doing anything,,,,,,
,she al ways was,,,,,,
*FRED:,Yeah,,,,,,
*RICH:,you know,,,,,,
*FRED:,exac tly,,,,,,
*RICH:,pretty much uh,,,,,,
,able to do anything that I wanted to do,,,,,,
*RICH:,She was never negative or anything and uh,,,,,,
,it was basically me,,,,,,
,you know going out,,,,,,
*RICH:,The problem going out,,,,,,
*RICH:,So it happened for a reason,,,,,,
*RICH:,Now I hope that,,,,,,
,uh you know,,,,,,
,in the future she,,,,,,
,she realizes that I'm,,,,,,
*RICH:,I have have changed and matured and,,,,,,
,and that she would give me that chance,,,,,,
,you know,,,,,,
*FRED:,To go,,,,,,
*RICH:,to go back with her,,,,,,
*FRED:,To go back,,,,,,
*RICH:,and try to make our life work together,,,,,,
*FRED:,Yeah,,,,,,
*RICH:,But only time will tell,TI,T4,TI,T4,MATCH,T4
,I gotta prove it to her,,,,,,
*RICH:,And,,,,,,
,I gotta leave her on her own,,,,,,
,let her see,,,,,,
,you know,,,,,,
*FRED:,Yeah,,,,,,
*RICH:,Even if she goes out with other men,,,,,,
,or dates other men,,,,,,
,if that's,,,,,,
,if if she does feel any attraction towards anybody else,,,,,,
*RICH:,I'll never know,,,,,,
*FRED:,But she'll know what her good thing was,TI,T1,TI,T1,MATCH,T1
*RICH:,N yeah,,,,,,
*FRED:,That's for sure,,,,,,
*RICH:,def initely,,,,,,
*RICH:,,,,,MATCH,24,
@End,,,,,UNMATCH,14,
